SecurityID,DateTime,PreClosePx,OpenPx,HighPx,LowPx,LastPx,Volume,Amount,IOPV,fp_Volume,fp_Amount,UpRate,Mean5,Mean10,Mean20,Mean30,EMA12,EMA26,DIF,DEA,MACD
601216,2014-01-02,11.66,11.59,11.76,11.45,11.59,13346943,154899334.0,0.0,,,-0.0060034305317324425,,,,,11.59,11.59,0.0,0.0,0.0
601216,2014-01-03,11.59,11.57,11.94,11.56,11.78,16359920,192188905.0,0.0,,,0.016393442622950775,,,,,11.692916666666667,11.688653846153846,0.004262820512821008,0.0023682336182338933,0.00378917378917423
601216,2014-01-06,11.78,11.79,11.79,11.08,11.11,11057752,125319241.0,0.0,,,-0.05687606112054329,,,,,11.46540415704388,11.48074913750616,-0.015344980462280944,-0.00489128034919022,-0.020907400226181448
601216,2014-01-07,11.11,11.12,11.34,11.03,11.21,6517596,72843855.0,0.0,,,0.00900090009000913,,,,,11.384783045977011,11.405059510282921,-0.020276464305910125,-0.010103063532360918,-0.020346801547098413
601216,2014-01-08,11.21,11.27,11.73,11.16,11.67,14625964,168289526.0,0.0,,,0.04103479036574478,11.472000000000001,,,,11.462275473026322,11.466500302621572,-0.004224829595250057,-0.0083544218328396,0.008259184475179086
601216,2014-01-09,11.67,11.59,12.18,11.48,11.71,21191032,250779872.0,0.0,,,0.003427592116538211,11.496,,,,11.52248556581986,11.515271349922555,0.007214215897304754,-0.004134455408457511,0.02269734261152453
601216,2014-01-10,11.71,11.49,11.99,11.31,11.67,14833748,174054871.0,0.0,,,-0.0034158838599488398,11.473999999999998,,,,11.555402895693536,11.54278903824677,0.01261385744676602,0.00010409577087012541,0.02501952335179179
601216,2014-01-13,11.67,11.66,11.89,11.4,11.73,10604835,123298174.0,0.0,,,0.005141388174807241,11.598,,,,11.591838620278594,11.572953362959412,0.018885257319182003,0.004617562070750666,0.028535390496862673
601216,2014-01-14,11.73,11.7,12.4,11.5,12.37,28722460,346584241.0,0.0,,,0.05456095481670919,11.83,,,,11.745786638265319,11.691093172083463,0.05469346618185611,0.016185344348257368,0.07701624366719748
601216,2014-01-15,12.37,12.25,13.46,12.15,13.13,49061553,627832331.0,0.0,,,0.061438965238480324,12.122,11.797,,,12.00809453234727,11.88964830990488,0.11844622244239034,0.039097717277169826,0.15869701033044104
601216,2014-01-16,13.13,12.91,13.08,12.61,12.68,30347771,389707099.0,0.0,,,-0.034272658035034355,12.316,11.905999999999999,,,12.131037032142606,11.992157174493991,0.13887985764861455,0.06092947944167037,0.15590075641388834
601216,2014-01-17,12.68,12.7,13.18,12.42,12.49,25026713,321512462.0,0.0,,,-0.0149842271293375,12.48,11.977,,,12.194859469402635,12.053325009823848,0.14153445957878752,0.07824004873278119,0.12658882169201266
601216,2014-01-20,12.49,12.31,12.96,12.26,12.66,20915664,265819315.0,0.0,,,0.01361088871096877,12.665999999999995,12.132,,,12.275625535962629,12.124396875494856,0.1512286604677726,0.09368697482221597,0.11508337129111329
601216,2014-01-21,12.66,13.93,13.93,13.4,13.93,58680254,812266735.0,0.0,,,0.1003159557661927,12.977999999999998,12.404000000000002,,,12.557312685976049,12.327187594437996,0.23012509153805283,0.12222993063779643,0.2157903218005128
